Country Name,Indicator Name,Year,Value
Armenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,16.45199966
Armenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,15.61100006
Armenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,15.56799984
Armenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,15.58300018
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2000,3.0534
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2001,3.0534
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2002,3.0534
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2003,3.0534
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2004,4.5802
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2005,5.3435
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2006,5.3435
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2007,5.3435
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2008,9.1603
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2009,8.3969
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2010,9.1603
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2011,9.1603
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2012,8.3969
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2013,10.687
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2014,10.687
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2015,10.687
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2016,10.687
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2017,9.9237
Armenia,Proportion of seats held by women in national parliaments (% of total number of seats),2018,18.0952
Armenia,Proportion of women in managerial positions (%),2008,21.5
Armenia,Proportion of women in managerial positions (%),2011,31.7
Armenia,Proportion of women in managerial positions (%),2013,28.8
Armenia,Proportion of women in managerial positions (%),2014,32.4
Armenia,Proportion of women in managerial positions (%),2015,29.1
Armenia,Proportion of women in managerial positions (%),2016,29.5
Armenia,Proportion of women in managerial positions (%),2017,28.7
Armenia,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2000,28.3
Armenia,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2005,27.2
Armenia,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2010,39.4
Armenia,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2016,36.9
Aruba,"Children out of school, female (% of female primary school age)",2001,2.25256
Aruba,"Children out of school, female (% of female primary school age)",2002,4.63517
Aruba,"Children out of school, female (% of female primary school age)",2003,3.753
Aruba,"Children out of school, female (% of female primary school age)",2004,2.98085
Aruba,"Children out of school, female (% of female primary school age)",2008,1.66898
Australia,"Children out of school, female (% of female primary school age)",2002,0.91408
Australia,"Children out of school, female (% of female primary school age)",2003,0.62384
Australia,"Children out of school, female (% of female primary school age)",2010,1.89984
Australia,"Children out of school, female (% of female primary school age)",2011,1.64368
Australia,"Children out of school, female (% of female primary school age)",2016,0.29469
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,60.52700043
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,60.15200043
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,61.17599869
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,61.55799866
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,62.35900116
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,62.87400055
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,63.24300003
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,63.50500107
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,60.7179985
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,59.72499847
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,60.1590004
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,59.39699936
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,58.64899826
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,57.90000153
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,58.68000031
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,58.62799835
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,58.47100067
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,58.7179985
Australia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,58.40399933
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2000,22.449
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2001,22.973
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2002,25.3333
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2003,25.3333
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2004,25.3333
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2005,24.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2006,24.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2007,24.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2008,26.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2009,26.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2010,27.3333
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2011,24.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2012,24.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2013,24.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2014,26
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2015,26.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2016,26.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2017,28.6667
Australia,Proportion of seats held by women in national parliaments (% of total number of seats),2018,28.6667
Australia,Proportion of women in managerial positions (%),2000,30
Australia,Proportion of women in managerial positions (%),2001,31.8
